,id,esp_id,label,"median(8,13)","rms(98,102)","median(98,102)",peak1x,peak2x,a,b,spectral_entropy,harmonic_energy,kurtosis
1285,1285,8,Normal,0.004105,0.1623092249380792,0.00301,0.09462,0.01938,-0.0006169723004571,-5.11559082631767,82.56627440378654,0.014724978989747808,215.2342320452655
1286,1286,0,Normal,0.001735,0.1590240503823242,0.00114,0.09167,0.01103,-0.0021273543481949,-5.716005282817377,45.59846502720137,0.015283183794102257,413.00488988617684
1287,1287,9,Normal,0.00187,0.2127369417849189,0.00228,0.13521,0.00817,-0.0002539334847792,-6.021622365874228,58.69457100886256,0.011571150629757315,1011.8560583441546
1288,1288,3,Normal,0.001455,0.1781460291446318,0.00137,0.11342,0.00933,-0.000369642443114,-6.43408873070682,46.767640802223895,0.037846616064050674,1761.7130164725631
1289,1289,4,Normal,0.0110099999999999,0.2209105606348415,0.001475,0.14018,0.01189,-0.0032924798753526,-3.737327605663872,78.51760124238189,0.004795434832120897,101.36053324005441
1290,1290,4,Normal,0.00228,0.1268376340050538,0.00153,0.08356,0.00963,-0.0022541173656206,-5.474695292782463,50.5465827056678,0.013752219423004733,554.8025418869108
1291,1291,5,Normal,0.00091,0.1829639653046468,0.00244,0.12232,0.0008,2.5810222273314797e-05,-6.805721193567947,46.753556690037584,0.01347995505340772,1789.7457468184832
1292,1292,4,Unbalance,0.000795,0.2885995564792156,0.0023,0.1836,0.0033,-0.0005758950617668,-6.7299804769532034,38.99110221547659,0.027781584849240124,1274.3633160630663
1293,1293,7,Normal,0.00109,0.2788918157637474,0.001505,0.15884,0.00227,3.733503396479117e-06,-6.947838463737366,36.06769218517395,0.017870311108637762,1615.54381743562
1294,1294,2,Rubbing,0.00244,0.1298839354962729,0.00146,0.08154,0.00445,-0.0016614706868999,-5.429438320127009,38.114128693107055,0.009718515377516139,539.3184141834205
1295,1295,10,Normal,0.00149,0.0919344043326544,0.00092,0.0007,0.00045,-0.0008735919662053,-6.152358014505932,39.735158754594416,0.013827316528623323,310.4886249067018
1296,1296,1,Normal,0.001,0.1013977770959501,0.000825,0.06748,0.00481,-0.0010758427887062,-6.620116269627253,31.282487152777037,0.049469185045467885,1239.2273005437703
1297,1297,1,Normal,0.000685,0.2495346653272847,0.00269,0.13977,0.00136,-0.000403244150051,-6.649690147979303,34.25063822653674,0.01179126354847624,1164.3256249434394
1298,1298,1,Normal,0.000545,0.2624323800524623,0.00182,0.15644,0.00166,3.3651996072283594e-05,-6.7911534380112855,54.34957256088249,0.03914639380181146,1629.2454053287065
1299,1299,4,Normal,0.00081,0.2164268072582507,0.003125,0.13494,0.01514,8.502652915384202e-05,-7.022369829044676,50.47718381249184,0.01695633442067235,865.6941154247386
1300,1300,7,Unbalance,0.00152,0.3085107176420294,0.00188,0.17408,0.00337,-0.00039525726189,-6.258971056645385,42.890977326062306,0.011822280181449794,1367.7871812225128
1301,1301,4,Normal,0.00148,0.1149336408541902,0.001615,0.07724,0.02387,-0.0014343742693449,-5.995607098723889,41.84256178272202,0.016859336991360014,662.2786683738807
1302,1302,6,Normal,0.00234,0.1115775636048753,0.001295,0.06388,0.00961,0.0003350247900733,-5.840633082083993,75.1702155374475,0.011436895563530456,162.9218112385345
1303,1303,0,Normal,0.0004,0.0530984237054171,0.000615,0.03264,0.00392,-0.0014957837157533,-7.320299229219199,15.56827466376852,0.017127525170298842,551.0297004126294
1304,1304,0,Unbalance,0.00099,0.6393392143455617,0.006375,0.3681,0.0191,-0.0012059227027591,-6.536010462872153,40.60239009743564,0.008688515197906468,1711.8898168503608
1305,1305,4,Normal,0.000895,0.1355398247748609,0.00171,0.07636,0.02796,-0.0004485667090991,-6.913666573457247,40.17974597679872,0.00923308699042187,2253.145176043104
1306,1306,8,Normal,0.00219,0.0942217071592316,0.00241,0.05488,0.00305,0.000697262445439,-6.585558343875943,56.60769679013809,0.010519530244460637,283.28135983307544
1307,1307,4,Unbalance,0.00072,0.3135670500865803,0.00179,0.18221,0.01439,-0.0005584114032229,-6.75509272544144,38.18088276917718,0.008012979702658811,1349.2506956094255
1308,1308,2,Normal,0.00079,0.1387440827567071,0.000935,0.08351,0.00487,-0.0009440340585775,-6.623147214301572,24.598515288335225,0.010884095984972204,827.5887317768909
1309,1309,3,Normal,0.00145,0.0453383446984999,0.000675,0.02713,0.0055,-0.0009019587650966,-5.975970163180224,43.26450524226687,0.010233257422028515,347.74003393305475
1310,1310,0,Normal,0.000465,0.1127547630922969,0.00136,0.07174,0.00604,-0.0013176285499133,-7.298728773975706,20.649838731584452,0.01910532456512546,1239.2133673803678
1311,1311,0,Normal,0.00021,0.0618516062847198,0.00103,0.03876,0.00851,0.0005543419784799,-7.880639165535037,38.086820625496294,0.02216320759428723,376.5666407511934
1312,1312,5,Normal,0.00091,0.2334698368098114,0.00117,0.14595,0.0008,-0.0016150903366397,-6.541153146634582,21.784663260781244,0.005134441291717389,1549.5669018631577
1313,1313,3,Normal,0.001015,0.112575251276646,0.00122,0.07197,0.00718,0.0003444911258835,-6.769962300384504,35.779319593145985,0.0063615020549395475,909.5399912440948
1314,1314,10,Normal,0.000475,0.0282579687875827,0.00085,0.00117,0.00046,-0.0004829465376079,-6.817736954978885,34.765670749061606,0.007912690652010073,135.1590821240144
1315,1315,4,Faulty sensor,0.00598,0.8642726520028272,0.0041849999999999,0.14836,0.00417,-0.0018742829259886,-4.637255561841095,56.60346586568443,0.005281880197353727,1446.8393836602818
1316,1316,9,Normal,0.00364,0.0881793694692811,0.0009,0.04956,0.02124,-0.0012100567515812,-5.48374204328444,59.24456260153926,0.02291265175962357,995.9860965412952
1317,1317,2,Normal,0.00035,0.1641534565581852,0.00103,0.09308,0.00651,-0.0007737711507189,-7.191896319483364,23.977498358656586,0.026046099990417137,1344.9989825221369
1318,1318,2,Normal,0.0011949999999999,0.0632327612871682,0.0011,0.03939,0.00023,-0.0007182079164822,-6.6960745935273245,26.852366320513195,0.010477636034133679,653.9258652623785
1319,1319,10,Normal,0.00081,0.1180644734880057,0.00125,0.00217,0.00025,-0.0001422492998927,-6.490613232512532,47.83355928899692,0.011004103743869198,267.9197414482581
1320,1320,7,Normal,0.002525,0.0288828945917821,0.00046,0.01866,0.00656,-0.0014693452259293,-6.3995956939978855,31.68365716548594,0.004483076021923712,158.72500635253718
1321,1321,9,Normal,0.001245,0.0318233122097622,0.000915,0.01899,0.013,0.0002948749261075,-6.806932641512435,38.06567405200141,0.009219533453847973,1302.1045303158323
1322,1322,4,Normal,0.00071,0.2097967371052276,0.00451,0.12625,0.00061,-2.047172095216105e-05,-7.169792816961039,43.95248045309377,0.026297425660501954,1215.6144977227102
1323,1323,7,Normal,0.00091,0.1627594753002109,0.001705,0.1059,0.00937,0.001114682885422,-7.062762291665406,38.09461219848531,0.007684674950182722,1199.6968785184765
1324,1324,4,Normal,0.06079,0.211357074402538,0.0024549999999999,0.14338,0.01781,-0.0036452459674626,-1.8807972231150707,162.0326133265238,0.002374723143084259,75.93503372984254
1325,1325,3,Normal,0.001275,0.2218785361408354,0.00148,0.12913,0.00725,-0.0008961865894898,-6.197714471107008,45.167395078904455,0.019778497272663825,924.3866591060802
1326,1326,6,Normal,0.00093,0.1047618227218293,0.001465,0.06482,0.0089,-0.0003132624378023,-6.914371802885819,33.64726058384233,0.010699345315343188,1877.9430823734122
1327,1327,4,Normal,0.00217,0.0997802144716075,0.001705,0.0669,0.02357,-0.0017145919643839,-5.590132955456037,49.063341260194186,0.016883975244847665,1481.109327681547
1328,1328,4,Normal,0.00268,0.1218715893881752,0.00074,0.07893,0.00952,-0.0029630679840153,-5.088138460330685,27.99772617077823,0.00561182288109613,191.78028413613072
1329,1329,8,Faulty sensor,0.00378,0.0056670362624567,0.00012,0.00343,0.00131,-0.0031204224536643,-4.704572742832351,26.521385449879528,0.005456788302022539,82.17164809489725
1330,1330,2,Normal,0.00055,0.1425903212002834,0.0011,0.08675,0.00265,-0.0006691118522131,-6.911402596844153,22.569248667049024,0.010208096015407713,950.8263709482829
1331,1331,7,Normal,0.00104,0.221404721494371,0.00193,0.11983,0.01801,-0.0001526708865729,-6.6276663147876365,41.328328384132114,0.019710040100837257,1135.1223397320655
1332,1332,3,Normal,0.00162,0.1096200013683634,0.00107,0.07134,0.00865,-0.0004229520017041,-6.023656838942353,47.16810912579743,0.014164829247778505,625.3046753441877
1333,1333,1,Normal,0.00141,0.2032112504267418,0.00195,0.11588,0.00285,-0.0010532542037558,-6.220057361279247,37.23673588142908,0.019713219472835015,983.3063624386117
1334,1334,10,Normal,0.003365,0.0937357130447088,0.00145,0.00139,0.00826,-0.0012018732051014,-5.5463351558297775,49.811208224658905,0.006439777938691741,247.15524558664316
1335,1335,0,Normal,0.00071,0.1860529139787926,0.00119,0.1178,0.01401,0.0003368849487795,-7.132403632683867,47.6643058651177,0.04289980823037531,704.5446185461284
1336,1336,1,Faulty sensor,0.012695,0.2312240577881116,0.00164,0.00288,0.00031,-0.0021983573746182,-3.9559158797941967,70.05124022721229,0.005013320987574944,140.93728893024993
1337,1337,4,Normal,0.0213049999999999,0.1323409989383486,0.00134,0.08558,0.01187,-0.0035707837661714,-2.962700472706776,80.44318833431075,0.0014178500042203463,73.27780029901663
1338,1338,8,Normal,0.001865,0.1158529464450516,0.00118,0.06569,0.00545,0.0014991796255082,-6.711843445812057,58.57547994603657,0.007821585267728345,234.9057094000158
1339,1339,4,Faulty sensor,0.28678,0.4735672637545801,0.04101,0.07301,0.00641,-0.0015917248011279,-0.8846371666342545,896.338266909856,0.0070009832085265985,50.444736800292404
1340,1340,1,Normal,0.0045249999999999,0.1403446026749871,0.000695,0.07994,0.00354,-0.0028668709992087,-4.527201018061305,37.15540991913399,0.0061795294276591525,163.30544033362352
1341,1341,10,Normal,0.00158,0.1643824181596073,0.00138,0.00123,0.00093,-0.0003649413604486,-6.386812882790176,49.82984019208668,0.006791851171080815,281.46119885108936
1342,1342,5,Normal,0.00041,0.1706011427277085,0.001,0.1023,0.00206,-0.0008718389111361,-7.26063338005882,21.22620559980038,0.007659039268149562,1143.8595128091981
1343,1343,9,Unbalance,0.00346,0.3519087233928707,0.002495,0.21709,0.01815,-0.0005296916282833,-5.695817259698698,54.58679449417528,0.01380474597865901,1521.2276108053422
1344,1344,9,Normal,0.00096,0.0868239310328667,0.000875,0.04931,0.00462,-0.0002920252455297,-6.421881532490996,41.06189182093538,0.02565523998607677,722.6060790833371
1345,1345,7,Normal,0.00092,0.067425827395739,0.000825,0.04462,0.00187,-0.0003341243559259,-6.878027708820281,29.14209723943041,0.029053807274055484,678.3421240815139
1346,1346,10,Normal,0.00132,0.0454295916776719,0.00063,0.00061,0.00167,-0.0011052968546968,-5.947559379350801,50.56525972108746,0.038200451021810376,200.38308330757084
1347,1347,7,Normal,0.000865,0.1525870908694441,0.00099,0.09105,0.00857,-0.0005651358610565,-6.901701159782353,27.251551709210574,0.013280348612130833,950.0923860423028
1348,1348,0,Unbalance,0.00086,0.3371450348143955,0.00308,0.21062,0.00709,-0.001809954296393,-6.523142520385628,25.715294951310113,0.008560543777600963,1432.4530454144206
1349,1349,5,Normal,0.00072,0.199899252624916,0.000915,0.11568,0.00159,-0.0006678365623676,-6.769284201889244,28.954859701096822,0.00940583414430856,1128.847740167354
1350,1350,10,Rubbing,0.005665,0.1037917173959463,0.001865,0.00156,0.00034,-0.0011635032702398,-4.832218566979914,81.15469787629635,0.0033738639637938056,84.9553923617549
1351,1351,1,Normal,0.001625,0.2365502175014853,0.00129,0.14909,0.00109,-4.957123129406229e-05,-6.553229013880012,33.29967303589314,0.005466693288372148,1123.3525605171399
1352,1352,1,Rubbing,0.0105449999999999,0.0745547201725014,0.00107,0.04172,0.00306,-0.0023063955772922,-3.884672923176673,77.78077246682702,0.010897533603904016,56.495324594344865
1353,1353,6,Normal,0.0541149999999999,0.1196332391102071,0.0043549999999999,0.06265,0.01833,-0.0023210453378165,-2.38043629814758,228.3341365783332,0.005270502234624294,894.8440288264625
1354,1354,1,Normal,0.000435,0.0892455870057449,0.00083,0.05018,0.00227,0.0006464051210127,-7.658616961647011,21.591659992333582,0.011436097795733556,739.4977212966255
1355,1355,4,Unbalance,0.00259,0.2923956892637099,0.0030949999999999,0.19798,0.03266,-0.0015582588771976,-5.616938127383364,54.81269119314421,0.01020520948362497,696.3842988917686
1356,1356,4,Normal,0.000685,0.1271685251939331,0.0021149999999999,0.0855,0.02993,-0.0001651553233198,-7.105424848342035,40.24037721223791,0.01017806559197824,761.0668191024074
1357,1357,7,Normal,0.00051,0.0271782780911521,0.000475,0.01463,0.00459,-7.774517501119367e-05,-6.791720432355123,34.7840402808146,0.025558407197742466,93.94569772252113
1358,1358,8,Normal,0.0024749999999999,0.2445708707103117,0.00232,0.15326,0.00925,-0.0003327462492154,-5.876338595529048,65.65801162803135,0.011491621204584941,905.4825980607186
1359,1359,10,Normal,0.002215,0.1227496187366787,0.001275,0.00131,0.00054,0.0008167941727752,-6.555726133998613,60.277812171356885,0.008690817202913103,307.3435052985169
1360,1360,2,Normal,0.00084,0.1068673523579582,0.0008749999999999,0.06616,0.00423,-0.0008543873136685,-6.606761084932475,24.117086901238235,0.009980756058580023,549.5717760480388
1361,1361,7,Normal,0.00044,0.0743847807014311,0.0016,0.03855,0.01028,-0.0001247217109832,-7.271709547378961,32.58691812027237,0.009129038789737021,715.5721941109226
1362,1362,9,Normal,0.002725,0.1705703960246326,0.001285,0.10585,0.00306,0.0004091112877944,-5.960337658417846,49.31715326640474,0.0009223948924987689,1056.038533830106
1363,1363,4,Unbalance,0.00111,0.2746761123578095,0.00215,0.18693,0.02211,-0.0012059348596065,-6.33854215675713,38.37108563023734,0.019724738939698682,2112.852730459671
1364,1364,4,Normal,0.00733,0.2485543606537611,0.00164,0.15781,0.00695,-0.0033915847752396,-3.977578597061256,54.77481988652686,0.0048371516966675965,171.4390605024382
1365,1365,5,Rubbing,0.100915,0.1896527081272503,0.001765,0.12874,0.00569,-0.0037252373741622,-1.3578359107433946,196.94372238569662,0.001351973223498615,76.4785627698932
1366,1366,10,Normal,0.00111,0.1420391449565928,0.00241,0.0014,0.00097,-0.0010081920048157,-6.458808703474727,57.8243887697203,0.026597756608913215,866.277051031167
1367,1367,9,Normal,0.00327,0.1715680512216654,0.00184,0.10115,0.01182,-0.0004777346606228,-5.686718974657688,55.27782819986827,0.01236358297060082,618.0688182166103
1368,1368,9,Normal,0.0042,0.3259458254066157,0.00342,0.1863,0.01949,-0.0001419985596224,-5.536781132414562,89.2100853811014,0.013825218959220831,794.9705391603883
1369,1369,2,Normal,0.000705,0.1182111631784409,0.00115,0.07305,0.00168,-0.0001673670693401,-6.931294759983234,24.56154628309368,0.013219637036695521,918.7161092572488
1370,1370,9,Normal,0.00518,0.2089675005832246,0.00284,0.12853,0.01257,-0.0007338564624028,-5.233263372290855,75.15985622564664,0.017657019704433397,847.0874731059087
1371,1371,7,Unbalance,0.00055,0.2717847411095774,0.00185,0.16484,0.00223,-0.0001092514741327,-6.965106187347889,39.29854561831359,0.010618931558977496,1536.522340039209
1372,1372,2,Normal,0.0005,0.0908532872272654,0.000685,0.05191,0.00152,-0.0010033360687564,-6.734484800103745,21.960526846188035,0.01002176365777447,616.3415614247396
1373,1373,3,Normal,0.00227,0.1860537398172904,0.001655,0.10716,0.01409,-0.0007716203382339,-5.91107790664755,50.86983314173853,0.024758985514411413,1250.0269239797549
1374,1374,10,Normal,0.00212,0.1608359788728877,0.00159,0.00107,0.00111,0.0005897935913885,-6.425834472589783,59.78243902092218,0.014315823557099773,622.5711092651338
1375,1375,1,Normal,0.00041,0.0777267907481069,0.001395,0.04839,0.00857,-6.837260525333258e-05,-6.952016386765205,55.13936458141813,0.02435973220791007,406.36763536862014
1376,1376,1,Normal,0.001185,0.0757947550955869,0.00059,0.04485,0.00275,-0.0012769974612425,-6.435323714225078,23.272643931167977,0.01023961516794093,1098.8387344562777
1377,1377,6,Normal,0.00149,0.1587061514245746,0.00246,0.091,0.01067,-1.2273105663668385e-05,-5.975918439774803,76.67716687051711,0.007178006470502122,404.4825903641955
1378,1378,2,Normal,0.00043,0.1186013473785184,0.00098,0.07328,0.00217,0.0008039154762178,-7.557134601362448,24.47136936596857,0.016199511522422036,1073.161933181279
1379,1379,4,Normal,0.001575,0.0745061608190893,0.00291,0.04273,0.0137,-0.0003336759933221,-6.614863711273105,45.756158108631375,0.015040317786682958,423.4212097031635
1380,1380,1,Normal,0.00016,0.0506566264174786,0.00068,0.03397,0.00603,-0.0001192238054335,-7.688854642867757,23.4406781464246,0.012555030164682996,614.8333458081909
1381,1381,8,Normal,0.00324,0.2229897744292325,0.00235,0.12526,0.01702,-0.0003409736073987,-5.71702730112844,63.03257325944129,0.014691750172391006,686.1836322162902
1382,1382,3,Normal,0.00101,0.054425354385617,0.000715,0.03215,0.00858,-0.0003532412206661,-6.666425706597113,38.50853828695967,0.018491834358831637,654.239060161372
1383,1383,8,Normal,0.002005,0.1593661253215375,0.002025,0.09996,0.00494,0.0006514839369776,-6.371486361525266,60.07552285675598,0.00591771290523317,1475.323976091241
1384,1384,1,Normal,0.00109,0.13147955316322,0.00149,0.08592,0.0091,-0.0005252501469134,-6.511359917780184,37.96318153829231,0.014218210579557161,852.1185059735413
1385,1385,4,Normal,0.03932,0.119458365550513,0.00206,0.07985,0.02939,-0.003584796702679,-2.338487373901797,134.17336889912266,0.0018665790613927144,73.31578136147995
1386,1386,0,Normal,0.00025,0.1223201299868504,0.0015249999999999,0.07017,0.00307,-0.0012271788093237,-7.589564982990738,22.496852563543182,0.013812786057114822,717.4023104540619
1387,1387,9,Normal,0.00181,0.0650556269664661,0.000905,0.04306,0.00558,0.0001303156544647,-6.367571634496003,39.31658554653461,0.00953441590994162,1326.8046335973904
1388,1388,4,Normal,0.000745,0.1878572556490698,0.00206,0.12353,0.01918,-0.0001866635278706,-6.9953872028070405,41.44049138203703,0.008929454443299446,1854.9094003231617
1389,1389,7,Normal,0.00102,0.055965144509775,0.00046,0.03716,0.01118,-0.0017473044158837,-6.457527711794442,26.047325092796427,0.010539583084799155,359.45970293439984
1390,1390,4,Unbalance,0.00093,0.2950556811857721,0.0019299999999999,0.18742,0.00976,-0.0007161862907058,-6.44019412176453,44.178185240860884,0.011159736527693215,1414.4712246454644
